5t7n84 ddkpdb9 ddkzvgo|ddl7m5i|1
5t7n84|ddl1a7s ddl5pb0 ddl8com ddl8mdo ddkzj75 ddkyfz9 ddl4rmp ddl0sta ddlbp26 ddkzctz ddlipk9 ddkycoe ddkyddv ddl9zue ddl3j0s ddl2hp7 ddkyjic ddl0wo6 ddkynzx ddlb9eg ddl7nz8 ddl5fo1 ddl11r7 ddl0zd5 ddkyynh ddlau5f ddl6eh2 ddlcukx ddl6119 ddkwmp3 ddkzhl9 ddlduqj ddlgjk4 ddl0lw3 ddkw6pv ddld1bw ddl9vsc ddl3o6s ddl5smb ddksfxs ddrsn86 ddl3k74 ddkxlnr ddkyero ddl2tyw ddkzrkg ddl2l1z ddkzlgo ddl0iju ddl0hp0 ddlafxf ddl0op3 ddkyvj5 ddlyjca ddkxc9l ddkwr6r ddl9tqb ddl38b6 ddl7l2t ddkuxg7 ddky8th ddl3qxc ddl2ar8 ddlc22s ddkze3p ddl1vut ddl7bs7 ddkztlu ddkrmxh ddkwbyt ddl2qmn ddkyzou ddkymic ddky8ex ddkzmsf ddl0do7 ddl6b07 ddl8l43 ddl52yk ddl25d8 ddl5ygv ddktdx9 ddl3622 ddkz8et ddl01rw ddl1uv1 ddl01yt ddkxs2p ddlg809 ddl3rpm ddl3rio ddl33im ddl44ou ddl3wgs ddl1rud ddlbrru ddl9lkt ddla25q ddl3uhe ddl2kf6 ddlauoz ddkyyah ddkvbok ddl50x8 ddl1yuj ddl45bk ddl29ar ddkqegn ddl27br ddl2c36 ddl43zz ddkspb8 ddlbmrt ddl3ekz ddky037 ddl9w5p ddkqhz9 ddl4z83 ddlaepl ddl8xya ddl1svq ddkzlur ddlbcmv ddky79r ddl445w ddky1vf ddl4uvt ddlca2n ddl13y9 ddl37bk ddl6cf7 ddl4c75 ddl08b0 ddl5oik ddl1gwp ddl4paa ddl0yxp ddl7kz1 ddl2azn ddlbj4l ddl15sf ddl20ie ddl39ac ddl86vu ddkp7sh ddl6kwt ddky9ua ddkwmv3 ddl6a82 ddkwl78 ddl4txg ddkv6m2 ddkyjpo ddl0hg7 ddl93rm ddl8lz6 ddl2tub ddl2wdp ddl5saq ddlavb3 ddl2uak ddkpwkk ddl25jz ddl1c6q ddlsqpy ddkp673 ddl7xbq ddl6wt0 ddlle7k ddl4a3y ddlcidk ddl6ghi ddl3fba ddkyedy ddl45b8 ddl2smp ddkyfgz ddlbq8f ddl8kbu ddl5cem ddl45ca ddlimmy ddkzx70 ddl66fq ddl0sv8 ddl25ar ddkznlk ddl1mhe ddlcfhu ddkt3w2 ddkuyp1 ddkylvt ddky3vy ddl0i3m ddkump3 ddkx6uj ddlckms ddl21bl ddm0ze1 ddl62zy ddl2bdk ddkyghv ddkysbk ddl37jm ddl1lwr ddl7oje ddkz8js ddks7dn ddlboha ddkyxa2 ddl08sw ddkyw2o ddlgtso ddkzu09 ddl23qh ddlv90r ddlbihe ddkzz1w ddkyzxm ddl0gw9 ddl6771 ddl9zse ddl19sl ddl2rqo ddl0by6 ddl2os0 ddl9t8b ddkx1jn ddl13c4 ddkxh94 ddkqp3b ddkyau3 ddl9ams ddl42mh ddla3ch ddky659 ddl140t ddkzfbn ddl49xq ddl2e9a ddkz2jv ddkvisd ddkyrky ddl1cnz ddl1zqi ddl14ts ddkzp6w ddkya88 ddkxcpk ddkxq05 ddl46oj ddl3p8g ddkyq5c ddkzkya ddky6vu ddkzl8h ddlae0r ddl3ep3 ddkyr34 ddkzp2l ddkqasz ddldb96 ddky0zu|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5t7sj1|ddm4h4x ddl3v92 ddlgs8m ddl0cvo ddlihhl ddkyohp ddlhasx ddks6a7 ddle2j1 ddkqhxb ddl8w4x ddlb1wv ddlj250 ddkt36p ddl8uf1 ddlbads ddl9b3q ddl8h5i ddkygk8 ddlmdgw ddkxcup ddlkvoo ddkqe22 ddlph13 ddlavyf ddlappk ddlbiy3 ddkyu0w ddl184u ddl9agz ddlach1|0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5t824n|ddkzb01 ddksluy ddl33wc|0 1 0
5t82ws ddkt2h6|ddkua7t ddlbt4g ddl1tkm ddkt5c6|0 0 0 0
5t82ws|ddluk7f ddm0rm7 ddktp8a ddkwczn ddl838x ddku8ar ddl75cw ddkw5ig ddkyx3r ddljdrd ddkv87g ddlfcig ddlafoh ddkuurr ddl35sv ddkulsz ddligvn ddl1a5x ddl274g ddkxgyf ddkuhp0 ddl31ja ddkzt7z ddl67ux ddlo357 ddkvefo ddl20nq ddlbrk9 ddlcplk ddl01k2 ddl93cs ddld6ye ddky2gl ddlhir7|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5t855y ddl7yur|ddlastp|0
5t8k2k|ddl3c87 ddkyow1 ddkzfh0 ddl49bu ddl0hcs ddl0f6c ddkxnr8 ddkwu4m ddkwow9 ddkz3mt ddl0ch8 ddkzp41 ddlrwo6|0 0 0 1 0 0 0 0 0 0 0 0 0
5t8kvt|ddkypn8 ddkxp8z|0 1
5t8lo1|ddky1q5 ddkyvb0|0 0
5t92p1|ddl2ovl ddlb9o5 ddl20vq ddl73rt ddl6ras ddl1426 ddl27yv ddl2ump ddl42vt ddl2kr6 ddl9ba8 ddl1ou9 ddl14eh ddl7r4q ddl2n1b ddl29g5 ddl3dmu ddl1uyr ddl18yg ddl54rw ddld3ff ddl2cai ddl2o8l ddl2gb1 ddlb4nv|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5t94dh ddl1ius|ddl1p2f|1
5t99va|ddl2qe3 ddl3x4f|0 0
5t9xcv|ddl8h54 ddl89p9 ddl8cvq ddl8acz ddlafik ddl9enj|0 0 0 0 0 0
5ta82l|ddldl4a ddlfkj1 ddlkuhf ddlzxvx ddlwti1 ddlh2ui ddlk0bk ddlid58 ddlifkt ddlo7o4 ddlh2k0 ddlg4st ddlbar3 ddldl4o ddlmliu ddlsrun ddlbx8h ddlare3 ddljvgd ddlfgcl ddlolkj ddlzbj6 ddllxqs ddlketv ddlx2hj ddljter ddlrcpp ddlltb4 ddlvowx ddlbddv ddlmw7n ddld7t5 ddlm4mk ddlxd4b ddlxfgp ddlcaww ddlbrz8 ddm19g1 ddls1eg ddln122 ddlirgx ddlbzz3 ddljd4a ddljmmm ddlktwi ddld81l ddlc51z ddlssjw ddm13l2 ddlcy81 ddlr05s ddm02ti ddlm8w7 ddlpgj1 ddlovlk ddlv043 ddljb3o ddlnxeh ddlivx2 ddlrfp1 ddlc6a1 ddltu8g ddljpdd ddlbvs1 ddlesy7 ddlg8kr ddlbfqt ddldsu4 ddliw32 ddlom7t ddll2kp ddln7me ddlr25j ddlru5p ddlh3a5 ddls7tb ddlbkso ddlxe37 ddlb37b ddlru2g ddlmoqy ddljxc1 ddlatjm ddlp13p ddllc24 ddlfq23 ddls6s6 ddllo37 ddle4ig ddlgk3c ddln6gh ddlat70 ddlkjue ddlix26 ddlqso6 ddm08qv ddltde3 ddlm5ku ddlfppg ddlckxz ddljyq7 ddldur4 ddleh35 ddlxb0p ddlk5al ddlddxg ddlj1fo ddleq7x ddlamoh ddlqr0i ddlhj5s ddm0yjv ddm51px ddlfda6 ddlnm17 ddlh3xz ddluesa ddm3rj5 ddlhlom ddljr3f ddlpehx ddmfgmj ddljyj2 ddlj9k8 ddlayx0 ddlimvg ddltb6y ddltqxa ddlx372 ddlanri ddlbyn4 ddljtot ddlqor7 ddlqwkz ddlkg19 ddlbb1m ddlv8yu ddljg0j ddlboan ddljtw8 ddly85f ddlcx7r ddlka8f ddljdre ddlkd0z ddle54c ddljhqb ddlisjl ddlja8a ddlv7vd ddljro8 ddlj5y6 ddlap1s ddloemc ddlpian ddliv2c ddlaoje ddlq9lh|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5ta8ek|ddlch53 ddlb9c0 ddlapop|1 0 0
5tafdu|ddlycnr ddldex0 ddlkm6f ddlcuoi ddllhvn ddlmfxk ddlks77 ddls8kp ddlt7wx ddlyer9 ddlm9jj ddlcbuq ddlcapr ddlh6h2 ddlcco5 ddllrtp ddliih1 ddlew7d ddluy62 ddlk796 ddlynnb ddlphtm ddld22j ddlfqif ddldq5n ddldk1h ddlhkdp ddltw26|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tamju|ddle0ok ddlfsmo ddlypsr|0 0 0
5tan8g|ddlelyo ddm008j ddlfchb ddmc8s0 ddlf2z6 ddm39lu ddleaqy ddleg24 ddlkmgj ddlrq3c ddlh0cs ddlrmlx|0 0 0 0 0 0 0 0 0 0 0 0
5tbeak|ddlkq8m ddljusq|1 0
5tbfgn ddlk470|ddlkusy|1
5tbnrq|ddllt67 ddlp72k ddlncl6 ddlprji ddlv1a4 ddlltjk ddlznzm ddlv5lg ddlp4bf|0 0 0 0 0 0 0 0 0
5tbxfy|ddlvzrq ddloazp|0 0
5tcicu|ddm1sud ddm21c5 ddm4lb4 ddlub33 ddlst2p ddmecie ddm1sgv ddnb50b ddm3lga|0 0 0 0 0 0 0 0 0
5tcqe5|ddluwkx ddlu7k3 ddm3t8v ddmb30s|1 0 0 0
5tdo81|ddmascj ddmk48k ddm9c7i ddlzs43 ddmo1xt ddmd7t6 ddmkn0z ddmk5zm ddm71hj ddmdj29 ddmhaz9 ddm74dm ddm39ss ddmevxg ddmje4k ddm6vbd ddmcqa7 ddmhpz7|0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5te6ty|ddm0ti4 ddm0tm5 ddm76n9 ddm2mg5 ddm9a7r ddm0mpy ddm3463 ddm4y3z ddm48v1 ddm62kf ddm4pbx|0 0 1 0 0 0 0 0 0 0 0
5telc8|ddm57j0 ddmhk3j ddmm9up ddmk2ew ddmfw3a ddmdl8z ddm6n8g ddmkd62 ddmi10i ddmaqpq ddm6o6h ddm4o3f ddmjsq4 ddml206 ddm8ik0 ddm3d4s ddmijco ddmjt20 ddmrryf ddm2dau ddml92t ddm4wrd ddmco38 ddmemx9 ddmis1n ddmjn0f ddmbmln ddm7gd9 ddmmwlj ddm5vmg ddmigo8 ddmg4a8 ddmp71n ddmg049 ddmefsa ddmm15y ddmh14a ddmjxqq ddmirzk ddm2t1q ddmh81g ddmj38w ddm6wa7 ddmqt0n ddm82lt ddm2af6 ddm6a22 ddmh3tj ddmftwv ddmbmc9 ddmch5q ddmjkb6 ddmlnol ddmah48 ddmkt51 ddmbcgq ddmcdxb ddmhcp1 ddmn5o1 ddmjx9e ddmnqeu ddmgbr3 ddm5xak ddmhyhw ddm2bjp ddmjg9m ddm2aze ddm7hgo ddmfhf8 ddmh9ro ddm5hnz ddmhmoe ddmfh2b ddndewu ddm77fm ddm5byb ddmndly ddm6bj4 ddml5ls ddmgpyc ddm2kxv ddmhhm4 ddmf9pc ddmezp8 ddm8iam ddmr0h3 ddm9sg3 ddmigj3 ddm8bmx ddmh1rp ddm2hc7|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
5tezlv|ddmhryv ddmjssk ddma6aj ddn8i93 ddm351f ddmv47n ddmki8g ddm9c7z ddmbvy1 ddmda0j ddm4lps ddmdhud ddmfhln ddmizsd ddmiiwj ddm6rn7 ddm46bl ddm4o93 ddmanyd ddm6v4x ddmcsyc ddmkb6y ddmafh7 ddmj17a ddmdxbt ddmn4r0 ddm7bhc ddmp8uj ddmar6k ddmtry9 ddm8hmn ddmdo63 ddm8psf ddm5yeg ddm7ru6 ddmci9d ddmt3gf ddm7oa6 ddm6gi1 ddm79kg|0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tfbpv|ddm73mx ddmuz64 ddmd057 ddmeky8 ddmn39g ddmab7n ddm73u3 ddndzu3 ddmjwra ddmkem3 ddm64fd ddmbc4l ddmhl54|0 0 0 0 0 0 0 0 1 0 0 0 0
5tfdd8|ddmiz19 ddmx1il ddmbjps ddmbfsv ddmyidn ddmd2z6 ddmfsoh ddmjz39 ddm525k ddm4s6m ddm6q29 ddmu4ud ddmtr2h ddmim15 ddmpxpk ddmhwuv ddmj4cv ddmrnbs ddmniec ddmf9o2 ddmf2bv ddmlnte ddmeydx ddmsygr|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tfe95|ddmdo5o ddmdmma ddm80hy ddm6g9s ddm93h3 ddmbs1e ddm9af9 ddmbpcs ddmctri ddmc0p7 ddm9zc0 ddmdchr ddm613f|0 0 0 0 0 0 0 0 0 0 0 0 0
5tg1x0|ddm8zmm ddm935d ddm8re5 ddm9pjm ddmcbmh|0 0 0 0 0
5tgi24|ddn6dbk ddmlfdy ddmdhjy ddnb7k7 ddmfknx ddme694 ddmc4fd ddn3f9w ddmcr57 ddmc28o ddmd0nm ddo0ltu ddmd551 ddmn7y8 ddme88b ddmhglk ddmqhl5 ddmclcc|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tgml1|ddmd818 ddmf028 ddncbhf ddmgd1f ddmeh7t ddnr046 ddmfa6x ddmn5yu ddmdgvp ddmfrsz ddmjesm ddmd6dt ddme3m2 ddmdxf8 ddmg127 ddmgjtd ddmgvu1 ddnbhf5 ddmgvky ddmsloh ddmd0p3 ddncozz ddmpf1o ddmj2q1 ddmfnr5 ddmtla8 ddmklau ddmln0r ddmngw8 ddn63xa ddn0yik ddmj5ov ddmg06t ddn7lxt ddmecju ddmvizn ddmd55h ddn4t76 ddmedjc ddmdj4r ddmfamr ddmdjku ddmizaf ddmcy12 ddn0i9m ddmyzj9 ddmovu0 ddmlyw7 ddn7n3i ddmj7dn ddmhfuu|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5th5hd|ddmvw23 ddmgjif|0 0
5thj1y ddmj5hk|ddmkqvm ddmutry ddmlbqs ddmjtxa ddmjrwv|0 0 1 0 0
5thpw4|ddmm931 ddnwwfb ddmx392 ddn3aez ddmkx8t ddn3249 ddn299x ddn8itl ddn2nuq ddn2qy4 ddn4qx1 ddn2ytw ddmq4it ddn5zv1 ddmtfgo ddmu0je ddnearv ddmva5o ddmtr5y ddmtj0t ddn1uyw ddn5bab ddmkp8h ddmlbov ddn4fi9 ddn5kwj ddncff1 ddn0i9k ddn3lgq ddn2xe5 ddml355 ddn2no2 ddmuald ddn5ws7 ddmkt9q ddmxz26 ddmplif ddmko9g ddn8ack ddn40c7 ddn44tj ddmnwmh ddn04n7 ddn2t3z ddmkztg ddn1np2 ddn4rgu ddn5ahv|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5thygp|ddnawfn ddmnprp ddn39uh ddmo2tt ddmzghc ddmm8j4 ddn7a0h ddn5ub8 ddnaoer ddmn5s6 ddnh98k|1 0 0 0 0 0 0 0 0 0 0
5til0d|ddmwmco ddmzw6g|0 0
5tinkv|ddncfj0 ddmyl82 ddni7zl ddmti2l ddo0tni ddms8bs ddms0p7 ddnb62g ddnbj21 ddn8mm5 ddn262k ddnl6qw ddnabqd ddn7zm1 ddn6fua ddn9c8f ddn64k7 ddn1wqf ddndc9n ddn9q8m ddnbivw ddn2z75 ddngzpq ddnj0ao ddni0sq ddn3y1q ddn9lpn ddmsqv9 ddneqcc ddna79c ddn64eo ddn1zio ddo0bkw ddn1eog ddms7qn ddmvjht ddnkk5o ddngfzq ddn5vfi ddn6y09 ddngw31 ddnb8ri ddnlsy7 ddmscjz ddn88k9 ddn6itm ddmt84i ddn189j ddncban ddn599a ddn4b0c ddn1fy4|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tipx2|ddmsbbu ddmsekw ddmst4k ddmte8k|0 0 0 1
5tiuqi|ddmtmtq|1
5tivb4|ddmtknr ddmt5lh ddmvzpq|1 0 0
5tj19f|ddmuolf|1
5tj1fj|ddmv2c9 ddmut89 ddmuxcs ddmzf8f ddn3smv|0 0 0 0 0
5tj72m|ddmxzkx ddmw6o3 ddmw7an|0 0 0
5tj7hb|ddn97tc ddn0l3f ddn96zd ddmz9nz ddn0uyq ddo5oqa ddng72f ddmwa8f ddn77dd ddmw4tc ddmwbnz|0 0 0 0 0 0 0 0 0 0 0
5tjcp6|ddmxp3d|0
5tl2qq|ddne3fk ddndza9 ddne7nl ddnhqu5 ddnf0p2 ddngmrh ddngp71 ddnd229 ddnc8kw ddnfck5 ddne0a1 ddo5hw6 ddneqlu ddnfa68 ddne8el ddnfseu ddndncr ddnfbhx ddndlln ddney8h ddngsb3 ddndwkn ddndm0t ddnd3jo ddndf9p ddnarj5 ddng9on ddngwd7 ddnehec ddne2k9 ddneg77 ddneaig ddne7f3 ddndvi6 ddnb6ws ddnepbx ddng47d ddndnmz ddnfb44 ddne8yo ddndtw3 ddngie6 ddnd8t0 ddnfny4 ddndkfe ddnf9rx ddnekva ddnf6t4 ddndx08 ddnehdo ddng877 ddnai04 ddnkqp8 ddne1ly ddnf0y5 ddnf0lc ddnegxv ddnp1b1 ddnay8u ddndndb ddndwkx ddndf0d ddndz19 ddndpth ddned06 ddngosx ddndtcg ddngir1 ddngo82 ddnet13|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tlhm7|ddnevvm ddo0nix ddnhsyn ddo10x7 ddnzs86 ddo03s5 ddnimae ddnt05a ddno9vx ddne9lt ddnh1l8 ddnimb5 ddojcbk ddnr4l6 ddnlzs7 ddnta2k ddnntnf ddnwo21 ddny6qt ddng2kh ddnj1ek ddo2gkc ddnskd0 ddnm8ht ddoxx55 ddncnoh ddnmal6 ddnh4bd ddnkjzv ddnl27i ddnfowr|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tncpz|ddnq16s|1
5tni37|ddnpk05 ddnpeg8 ddnp5ly|1 0 0
5to0ye|ddo1cam ddo56ez ddok47d ddoe7fy ddoe577 ddnt9b9 ddnsnjq ddo3ian ddo9r4r ddoj1yb ddoilwr ddo8acb ddo6cx4 ddo65mc ddnuylb ddoiw7e ddo55jd ddolol9 ddnttgo ddoflk7 ddordi1 ddnsfi4 ddoa1uo ddo9cv8 ddo6kho ddoa0o7 ddo3p1t ddobwam ddo7ph9 ddo81xm ddnuezg ddo1s1s ddo218u ddoodb1 ddoeztx ddonlw5 ddo10q4 ddofixq ddnz0qa ddo9kmf ddnsend ddodznh ddo4ny5 ddoaymh ddo958x ddo1g7m ddoelc9 ddo5blv ddnsl4b ddnxgp1 ddon7us ddocl7d ddo6kks ddnu878 ddnszbk ddo0fnv ddocqrs ddoa8mw ddnsgv7 ddo0a4t|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5togv5 ddnvs5f|ddopwqs ddnxepe|1 0
5too91|ddo86pz ddnwlb4 ddoei70|0 0 0
5tpghv|ddo0yvs|0
5tpwp3|ddo459g ddo7t5n ddo4xu6 ddocu7g ddo47f9|0 0 0 0 0
5tr8na|ddofxvx|0
5tsxfz|ddosofs ddp52a3 ddoxq3s ddotba1 ddpezc0 ddplz6n ddp2fcx ddosmhp ddot2mx ddp74hb ddosvuh ddoxuwz ddp44bp ddoqmt8 ddoyas7 ddp6uut ddq2e7x ddor8kk ddor0n1 ddotn5o ddp5er0 ddotvsd|0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
5tt1ao|ddorvui ddosfxl|0 0
5tt1z3 ddosyex ddoxl7a ddozg5e|ddp3q58 ddp14i5|0 1
5ttbm2|ddovwci ddplxwf ddpa8cr ddpadjt ddotoaj ddou7e5 ddotojx|0 0 0 0 0 0 0
5ttjwf|ddoymor ddovd99 ddoz724 ddp1j6q ddowxrg ddozjmg ddozp63 ddovjgn ddowxho ddovz2y ddowahm ddoxb3m ddoxvkm ddovcgz ddozplt ddown8i ddovew2|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5ttnws|ddp6gjo ddps8j0 ddpse5t ddphfko ddp2u09 ddpxyxe ddpjd8c ddow7zm ddpg2kb ddpj0kr ddpa8qq ddp27mp ddphf45 ddpbw0h ddpdnn9 ddpc6oh ddp6yj8 ddpu9cj ddp6dig ddp19bd ddpchdk ddq1qvk ddpgvvj ddp5xpj ddp75fk ddpkvtk ddpcwbb ddpezid ddpll2c ddpjr7z ddpckqc ddph88i ddpi0fb ddp4lek ddpdj6b ddpgvkp ddp2zwn ddpcg39 ddpdxe3 ddpgh4h ddpxhsh ddpmkjy ddpj4oc ddpnu35 ddpmr13 ddpisf6 ddpt2s1 ddpeqy4 ddp1ydb ddph98t ddp4kxj ddpzom8 ddp7hpp ddp8ma7 ddpuf67 ddpm1b5 ddpjpoe ddp8h3i ddpecqv ddpfrmm ddpfqwk ddp5t6n ddp2dye ddpk7cx ddp3m14 ddoydla ddphnvc ddp6pfn ddpggcx ddpdnnv ddpc3kc ddp3cs3 ddoyd7p ddoxgq3 ddpdgmw ddpxzsu ddph66x ddpqpim ddpednp ddpa42w ddp50x9 ddowo1q ddowdo4 ddp491c ddp7yhj ddptwz8 ddpqj1n ddphozw ddppv40 ddp3ajw ddprms3 ddpcwi9 ddpdtrw ddpfuy2 ddpbxc1 ddp4vch ddpvhw6 ddptgfe ddpn8l7|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tu5dj|ddpzpb0 ddp0zac ddpke5f ddpcbab ddpephf ddpbeke ddp9m33 ddpec48 ddpi22a ddq1wth ddp0pgs ddp3owq ddp1acm ddpg6q0 ddpg3hi ddpo2xj ddp29pt ddp1c18 ddpae93 ddpds93 ddp3psq ddpkpqd ddpp3sy ddp167n ddprjhq ddpom3q ddp8bzy ddp06si ddp48rb ddp2nhw ddp6f5l|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tu74u|ddpkpz3 ddpk2fs ddph8xi ddpqeag ddq6xzv ddpavbe ddpakaj ddpk7w9 ddphn5q ddp1dh5 ddphacf ddpgr4v ddplezj ddpcw3z ddprq2k ddpoxqg ddpiww1 ddpb865 ddp1j03 ddpdye6 ddq787n ddpyzro ddp95pp ddq0ogx ddpibjs ddpc4f2 ddp37l2 ddp35do ddp1qmz ddp5ls0 ddpgo7k ddphywl ddp9aec ddp219c ddp6rtu ddpf5bc ddp6zjz ddpri2c ddpeozy ddptu3n ddpdruh ddq6z4r ddpkft2 ddpl8f3 ddp15pf ddpmt7o ddq7rig ddp9bin ddp0qyd ddp75gp ddpux43 ddp3vsw ddp0tmi ddpl3np ddp1f96 ddqanja ddpfumk ddp38ig ddpljus ddpj714 ddp2yz7 ddpl3mf ddp4atc ddp86d1 ddpkvp2 ddpr0iu|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5tuub2|ddp89pn ddp69ng ddpelhk ddp86wb ddp8wcz ddp6lyg ddp7tnv ddp6arz ddp7c3k ddpbha0|0 0 0 0 0 0 0 0 0 1
5tuxjt|ddpb6dg ddp97q7|0 1
